1727740800000,0.61140000,0.63420000,0.57780000,0.59670000,579510147.00000000,1727827199999,354187629.91350000,1362100,276477758.00000000,168911044.87110000,0
1727827200000,0.59680000,0.60690000,0.52670000,0.53830000,634074670.00000000,1727913599999,363439241.38820000,1107110,310069584.00000000,178052229.61960000,0
1727913600000,0.53830000,0.54450000,0.50680000,0.52170000,562879573.00000000,1727999999999,295535389.46200000,1086503,287179421.00000000,150746204.86860000,0
1728000000000,0.52180000,0.53900000,0.51000000,0.53400000,341840613.00000000,1728086399999,179594487.28640000,508323,179500781.00000000,94367831.15570000,0
1728086400000,0.53400000,0.53520000,0.52600000,0.52940000,107009165.00000000,1728172799999,56840743.56210000,241773,50357486.00000000,26747605.66160000,0
1728172800000,0.52940000,0.53720000,0.52790000,0.53360000,90314821.00000000,1728259199999,48080871.57170000,197789,44762521.00000000,23831584.47860000,0
1728259200000,0.53360000,0.54590000,0.52860000,0.52860000,246483895.00000000,1728345599999,132839229.96980000,431933,123425270.00000000,66540801.91750000,0
1728345600000,0.52870000,0.53580000,0.52090000,0.53100000,164201090.00000000,1728431999999,86941550.28430000,307960,78684989.00000000,41663479.59260000,0
1728432000000,0.53100000,0.53460000,0.52100000,0.52450000,169687079.00000000,1728518399999,89966411.86730000,257640,81853030.00000000,43397628.18960000,0
1728518400000,0.52450000,0.54500000,0.52280000,0.53050000,267008101.00000000,1728604799999,141944030.22630000,428818,132414717.00000000,70430956.73150000,0
1728604800000,0.53050000,0.54190000,0.52960000,0.53880000,196729073.00000000,1728691199999,105654597.45710000,241480,94725884.00000000,50867412.21910000,0
1728691200000,0.53870000,0.54320000,0.53530000,0.53930000,83887179.00000000,1728777599999,45255241.12670000,147315,41225198.00000000,22242609.24850000,0
1728777600000,0.53930000,0.53950000,0.52520000,0.53210000,94059459.00000000,1728863999999,50039757.41250000,171230,44490791.00000000,23662237.13620000,0
1728864000000,0.53210000,0.55240000,0.52820000,0.54830000,219397937.00000000,1728950399999,118828175.94960000,298059,110049892.00000000,59588594.27370000,0
1728950400000,0.54840000,0.55560000,0.53150000,0.54170000,283568637.00000000,1729036799999,154044066.45280000,486305,131485215.00000000,71435719.72620000,0
1729036800000,0.54170000,0.55380000,0.53750000,0.54820000,222285502.00000000,1729123199999,121260012.75300000,319898,107505222.00000000,58648630.73030000,0
1729123200000,0.54810000,0.56660000,0.54190000,0.54410000,312103613.00000000,1729209599999,172709637.04810000,490897,149659901.00000000,82829618.05970000,0
1729209600000,0.54410000,0.55320000,0.53970000,0.54650000,219767509.00000000,1729295999999,120070174.40390000,287989,105810445.00000000,57800254.56000000,0
1729296000000,0.54650000,0.55000000,0.54060000,0.54400000,90144479.00000000,1729382399999,49148150.68610000,147718,39832507.00000000,21719904.88290000,0
1729382400000,0.54400000,0.54900000,0.53660000,0.54820000,117461950.00000000,1729468799999,63742631.61730000,195652,55123931.00000000,29920468.83050000,0
1729468800000,0.54820000,0.56080000,0.54090000,0.54490000,283328526.00000000,1729555199999,155854758.18340000,422914,131419495.00000000,72303829.78520000,0
1729555200000,0.54490000,0.54980000,0.52910000,0.53390000,250206589.00000000,1729641599999,134413329.19100000,341139,124903041.00000000,67043904.68510000,0
1729641600000,0.53380000,0.53410000,0.51170000,0.52580000,211146628.00000000,1729727999999,110819607.65450000,310636,104357931.00000000,54770320.76150000,0
1729728000000,0.52590000,0.53380000,0.52410000,0.53200000,195840193.00000000,1729814399999,103669635.74710000,229487,92829818.00000000,49139027.10730000,0
1729814400000,0.53200000,0.53220000,0.48600000,0.50220000,350905027.00000000,1729900799999,180198092.54990000,454046,166910129.00000000,85634737.82240000,0
1729900800000,0.50220000,0.51540000,0.49890000,0.51340000,121828009.00000000,1729987199999,62068050.74430000,209741,57215428.00000000,29130688.15160000,0
1729987200000,0.51350000,0.51800000,0.51080000,0.51680000,65734998.00000000,1730073599999,33824741.51390000,112112,31392866.00000000,16157119.59910000,0
1730073600000,0.51680000,0.52170000,0.51130000,0.51950000,159504690.00000000,1730159999999,82504218.53240000,244481,73829514.00000000,38181101.94500000,0
1730160000000,0.51950000,0.53050000,0.51850000,0.52840000,220863830.00000000,1730246399999,116080622.92750000,255258,109372309.00000000,57486685.16120000,0
1730246400000,0.52850000,0.52850000,0.51940000,0.52290000,177555669.00000000,1730332799999,92996879.94000000,229039,84798825.00000000,44416523.37650000,0
1730332800000,0.52290000,0.52380000,0.50310000,0.50950000,195063825.00000000,1730419199999,100337235.67030000,259527,91164880.00000000,46868633.19500000,0
