1719792000000,0.47610000,0.48490000,0.47540000,0.47700000,211844474.00000000,1719878399999,101568143.70080000,136698,99136071.00000000,47525344.23390000,0
1719878400000,0.47710000,0.48890000,0.47600000,0.48530000,226194005.00000000,1719964799999,109165036.60180000,122349,108635576.00000000,52422278.74110000,0
1719964800000,0.48530000,0.48750000,0.46110000,0.46720000,317610313.00000000,1720051199999,151782465.64940000,196205,146701728.00000000,70118267.81570000,0
1720051200000,0.46720000,0.46970000,0.43130000,0.43290000,436420394.00000000,1720137599999,196369448.15190000,256474,206801817.00000000,93031492.72820000,0
1720137600000,0.43300000,0.43350000,0.38230000,0.42510000,728055932.00000000,1720223999999,298566810.26630000,457000,348582033.00000000,142908882.65760000,0
1720224000000,0.42520000,0.44970000,0.42350000,0.44880000,168945863.00000000,1720310399999,73695728.84820000,130521,81710248.00000000,35663591.36850000,0
1720310400000,0.44890000,0.44950000,0.41820000,0.41950000,175785229.00000000,1720396799999,76237441.98270000,151223,82159953.00000000,35594529.48990000,0
1720396800000,0.41960000,0.44380000,0.40320000,0.43160000,528743623.00000000,1720483199999,225009965.01450000,335742,248686783.00000000,105857654.10770000,0
1720483200000,0.43160000,0.43980000,0.42700000,0.43560000,289512370.00000000,1720569599999,125534601.67120000,147051,135637623.00000000,58813493.28100000,0
1720569600000,0.43570000,0.44260000,0.43100000,0.43880000,294639692.00000000,1720655999999,128814977.50470000,151264,140086444.00000000,61246779.32580000,0
1720656000000,0.43880000,0.45730000,0.43630000,0.44910000,347547669.00000000,1720742399999,154866122.12170000,204921,177661335.00000000,79162997.32930000,0
1720742400000,0.44910000,0.47800000,0.44450000,0.47450000,472984849.00000000,1720828799999,219137211.89110000,345708,242302147.00000000,112195534.39570000,0
1720828800000,0.47450000,0.56610000,0.47370000,0.52570000,744327354.00000000,1720915199999,387770132.74230000,746285,386589048.00000000,201324334.48740000,0
1720915200000,0.52570000,0.54000000,0.51360000,0.52050000,350964405.00000000,1721001599999,184831243.34290000,379986,173415063.00000000,91329858.00030000,0
1721001600000,0.52050000,0.54040000,0.52030000,0.53720000,437376565.00000000,1721087999999,232124637.66930000,356488,211298168.00000000,112119406.34120000,0
1721088000000,0.53720000,0.59450000,0.53090000,0.57930000,824632586.00000000,1721174399999,463817237.47930000,900990,405012066.00000000,227869638.38560000,0
1721174400000,0.57920000,0.63780000,0.57830000,0.62600000,806805412.00000000,1721260799999,493351543.94640000,963332,400098321.00000000,244659490.81080000,0
1721260800000,0.62600000,0.63690000,0.55750000,0.56970000,660623865.00000000,1721347199999,387629372.56070000,807466,307015719.00000000,180300422.76880000,0
1721347200000,0.56970000,0.58670000,0.54000000,0.57330000,539155049.00000000,1721433599999,301703590.55420000,648402,254952075.00000000,142740345.32580000,0
1721433600000,0.57330000,0.60470000,0.57070000,0.59370000,300097994.00000000,1721519999999,177039681.41220000,413159,147239092.00000000,86859020.32700000,0
1721520000000,0.59380000,0.60800000,0.57210000,0.59840000,291988877.00000000,1721606399999,172384197.70490000,426022,143085545.00000000,84476988.26690000,0
1721606400000,0.59850000,0.62290000,0.58550000,0.60800000,412923068.00000000,1721692799999,249627595.10450000,556906,201010103.00000000,121603495.51480000,0
1721692800000,0.60800000,0.61700000,0.57970000,0.59750000,353756166.00000000,1721779199999,211868663.07190000,511032,162507252.00000000,97365369.20530000,0
1721779200000,0.59760000,0.63270000,0.59150000,0.61790000,420617643.00000000,1721865599999,259346378.55340000,562664,202562957.00000000,124928038.92260000,0
1721865600000,0.61790000,0.62900000,0.58440000,0.59960000,485187006.00000000,1721951999999,294688423.48570000,772378,227810586.00000000,138397235.04170000,0
1721952000000,0.59960000,0.60930000,0.58600000,0.60340000,268729317.00000000,1722038399999,161078432.46060000,384185,134434288.00000000,80580599.68320000,0
1722038400000,0.60330000,0.60910000,0.58330000,0.59560000,172975781.00000000,1722124799999,103444913.32140000,297345,82219028.00000000,49168241.18270000,0
1722124800000,0.59560000,0.61610000,0.59100000,0.60120000,182173334.00000000,1722211199999,109970482.63080000,261276,90343484.00000000,54528517.95490000,0
1722211200000,0.60120000,0.61240000,0.59210000,0.60190000,235245176.00000000,1722297599999,142366926.87370000,290706,108286264.00000000,65521747.13190000,0
1722297600000,0.60190000,0.63790000,0.59530000,0.62770000,431409390.00000000,1722383999999,267991960.59940000,654852,211594683.00000000,131477129.33340000,0
1722384000000,0.62780000,0.65860000,0.62170000,0.62300000,473184106.00000000,1722470399999,304622609.48300000,756642,222477308.00000000,143219828.19140000,0
