1704067200000,0.61550000,0.63090000,0.60830000,0.62940000,165869400.00000000,1704153599999,102732273.89820000,117055,81228446.00000000,50310559.71190000,0
1704153600000,0.62950000,0.64050000,0.62130000,0.62460000,371069494.00000000,1704239999999,233870765.05640000,225913,191003366.00000000,120381061.87920000,0
1704240000000,0.62450000,0.63940000,0.50000000,0.58230000,1063513320.00000000,1704326399999,616476961.00120000,736079,519686940.00000000,301453187.92520000,0
1704326400000,0.58230000,0.59380000,0.56920000,0.58680000,384638363.00000000,1704412799999,223518040.68220000,242875,187358418.00000000,108879106.06910000,0
1704412800000,0.58680000,0.58850000,0.55300000,0.57570000,383229345.00000000,1704499199999,218834036.52780000,245647,193772159.00000000,110681594.42150000,0
1704499200000,0.57580000,0.57580000,0.55680000,0.56790000,166749051.00000000,1704585599999,94643295.63850000,153251,76942243.00000000,43657509.00230000,0
1704585600000,0.56800000,0.57300000,0.54540000,0.55150000,226717559.00000000,1704671999999,127831730.94330000,214162,102178127.00000000,57599116.83920000,0
1704672000000,0.55150000,0.58210000,0.54420000,0.57760000,520587965.00000000,1704758399999,294676989.38880000,376161,262218221.00000000,148391476.35720000,0
1704758400000,0.57760000,0.57930000,0.55310000,0.56690000,454568370.00000000,1704844799999,258327968.53040000,326240,221420744.00000000,125817037.31080000,0
1704844800000,0.56700000,0.61500000,0.54890000,0.60080000,565711997.00000000,1704931199999,326124454.53350000,429011,276913429.00000000,159578385.78840000,0
1704931200000,0.60080000,0.62400000,0.58560000,0.60190000,513518254.00000000,1705017599999,310159093.89610000,400838,245445437.00000000,148290842.81730000,0
1705017600000,0.60190000,0.60350000,0.55150000,0.56990000,462016509.00000000,1705103999999,271305995.44370000,336564,218817654.00000000,128529158.20290000,0
1705104000000,0.56990000,0.57750000,0.56300000,0.57470000,144723019.00000000,1705190399999,82918818.75510000,118002,68140286.00000000,39040986.45820000,0
1705190400000,0.57460000,0.59320000,0.57170000,0.57630000,188471401.00000000,1705276799999,109243103.89680000,162384,91582093.00000000,53111732.45650000,0
1705276800000,0.57630000,0.58950000,0.56870000,0.57570000,267118552.00000000,1705363199999,154706565.70470000,177076,133469863.00000000,77288474.41140000,0
1705363200000,0.57570000,0.57970000,0.56590000,0.57570000,250036650.00000000,1705449599999,143801731.44930000,152058,130314149.00000000,74952909.85070000,0
1705449600000,0.57580000,0.57630000,0.56110000,0.56850000,229435711.00000000,1705535999999,130910418.99940000,131484,107922536.00000000,61582202.68570000,0
1705536000000,0.56850000,0.56900000,0.54300000,0.55200000,286860737.00000000,1705622399999,160206212.15240000,161110,127448181.00000000,71206119.69630000,0
1705622400000,0.55200000,0.55370000,0.52160000,0.54430000,412467369.00000000,1705708799999,223694759.79860000,216243,208681231.00000000,113174933.27330000,0
1705708800000,0.54430000,0.55510000,0.53900000,0.55340000,190027866.00000000,1705795199999,104041398.81090000,102320,91223599.00000000,49955432.49060000,0
1705795200000,0.55340000,0.55520000,0.54510000,0.54640000,115018674.00000000,1705881599999,63480245.16940000,76745,54976670.00000000,30345476.92380000,0
1705881600000,0.54640000,0.54970000,0.51690000,0.52750000,340622198.00000000,1705967999999,181521750.76700000,201355,171847764.00000000,91596403.76110000,0
1705968000000,0.52750000,0.53180000,0.49620000,0.51830000,468522571.00000000,1706054399999,239931999.79210000,267650,246329341.00000000,126129910.55550000,0
1706054400000,0.51830000,0.51940000,0.51100000,0.51810000,256315507.00000000,1706140799999,131991869.48870000,133816,128730200.00000000,66298371.99240000,0
1706140800000,0.51820000,0.51820000,0.50370000,0.51380000,251423038.00000000,1706227199999,128611527.13580000,140119,117472885.00000000,60094844.91380000,0
1706227200000,0.51390000,0.53680000,0.50840000,0.53230000,345499020.00000000,1706313599999,179941832.21460000,159917,187521233.00000000,97624967.49860000,0
1706313600000,0.53220000,0.53490000,0.52620000,0.53030000,109437595.00000000,1706399999999,58062234.29680000,71686,50193964.00000000,26632893.88350000,0
1706400000000,0.53040000,0.53550000,0.52110000,0.52410000,133344725.00000000,1706486399999,70557321.52390000,84061,63638889.00000000,33675802.16010000,0
1706486400000,0.52420000,0.54000000,0.51930000,0.53520000,315810144.00000000,1706572799999,166936283.39480000,149835,168552391.00000000,89089933.44250000,0
1706572800000,0.53510000,0.53930000,0.50710000,0.51070000,551143127.00000000,1706659199999,287974260.46780000,286534,261178958.00000000,136557873.96970000,0
1706659200000,0.51060000,0.51440000,0.48530000,0.50330000,485421774.00000000,1706745599999,245358209.31090000,259626,235085219.00000000,118801910.05010000,0
