1740787200000000,2.14540000,2.21990000,2.12140000,2.19160000,145588191.00000000,1740873599999999,316213252.19320000,1047670,67859376.00000000,147488691.81890000,0
1740873600000000,2.19170000,2.99900000,2.17350000,2.93960000,806955619.00000000,1740959999999999,2163390347.28700000,6201418,411034540.00000000,1102856444.35140000,0
1740960000000000,2.93950000,2.96760000,2.29760000,2.38730000,770790136.00000000,1741046399999999,2001737322.15510000,6149375,373926373.00000000,970893032.55380000,0
1741046400000000,2.38730000,2.53880000,2.21230000,2.45430000,569915093.00000000,1741132799999999,1355169063.31580000,3775756,279432752.00000000,664738569.85290000,0
1741132800000000,2.45420000,2.54090000,2.40800000,2.49980000,254905967.00000000,1741219199999999,631175246.69630000,2083086,126332121.00000000,312913891.62660000,0
1741219200000000,2.49980000,2.64610000,2.47070000,2.60010000,293494998.00000000,1741305599999999,755127708.36940000,2190118,151914103.00000000,390848066.40500000,0
1741305600000000,2.60000000,2.62170000,2.34350000,2.38550000,454234094.00000000,1741391999999999,1121586094.76920000,3363999,224198523.00000000,553403188.12030000,0
1741392000000000,2.38550000,2.41060000,2.30130000,2.32610000,119040944.00000000,1741478399999999,279496752.33620000,1033070,55955806.00000000,131411237.90560000,0
1741478400000000,2.32620000,2.35100000,2.08300000,2.13870000,276711052.00000000,1741564799999999,608123226.93480000,2541564,128723271.00000000,282819953.24990000,0
1741564800000000,2.13880000,2.26130000,1.99250000,2.02160000,391223631.00000000,1741651199999999,829514635.40730000,3921329,188042418.00000000,399191157.58670000,0
1741651200000000,2.02160000,2.21380000,1.90000000,2.17110000,382420244.00000000,1741737599999999,797538821.37470000,2315358,190745674.00000000,397988255.90670000,0
1741737600000000,2.17100000,2.27690000,2.13330000,2.23960000,277560410.00000000,1741823999999999,612133003.82310000,2382381,140204384.00000000,309241472.13470000,0
1741824000000000,2.23950000,2.34700000,2.21370000,2.25270000,243896593.00000000,1741910399999999,553752724.55310000,2269070,121743083.00000000,276334884.92230000,0
1741910400000000,2.25260000,2.38930000,2.23710000,2.35640000,197286469.00000000,1741996799999999,457779727.58920000,1778622,97831639.00000000,227037346.42060000,0
1741996800000000,2.35640000,2.47510000,2.35250000,2.39110000,150056936.00000000,1742083199999999,362455350.41340000,1419615,76696578.00000000,185301713.12850000,0
1742083200000000,2.39110000,2.41090000,2.26770000,2.29380000,151974757.00000000,1742169599999999,353905686.88930000,1606169,71906405.00000000,167495411.76450000,0
1742169600000000,2.29380000,2.37880000,2.29150000,2.33820000,133923496.00000000,1742255999999999,313586432.73610000,1233682,66606196.00000000,155992218.02660000,0
1742256000000000,2.33810000,2.33990000,2.22250000,2.28510000,164719299.00000000,1742342399999999,373795463.52770000,1333105,81251703.00000000,184385089.93860000,0
1742342400000000,2.28510000,2.59000000,2.26530000,2.54690000,462181815.00000000,1742428799999999,1145549057.28260000,3045455,234457342.00000000,581041005.04550000,0
1742428800000000,2.54690000,2.56380000,2.38900000,2.43610000,225573092.00000000,1742515199999999,556990257.87590000,1910760,114065287.00000000,281673916.61160000,0
1742515200000000,2.43600000,2.46690000,2.35640000,2.38090000,143033066.00000000,1742601599999999,343554538.98870000,1159813,72161151.00000000,173408537.42210000,0
1742601600000000,2.38090000,2.41700000,2.35940000,2.37110000,69083565.00000000,1742687999999999,164935168.82370000,599867,33834265.00000000,80799459.34690000,0
1742688000000000,2.37120000,2.44090000,2.36500000,2.43930000,82171646.00000000,1742774399999999,197375933.91930000,675980,39789921.00000000,95650218.74750000,0
1742774400000000,2.43920000,2.50440000,2.41340000,2.45010000,140591390.00000000,1742860799999999,345465247.80680000,985956,69059287.00000000,169790842.40430000,0
1742860800000000,2.45010000,2.47830000,2.40710000,2.44920000,107306341.00000000,1742947199999999,262047435.34010000,825224,51490243.00000000,125756874.75460000,0
1742947200000000,2.44910000,2.47940000,2.32800000,2.34940000,140813082.00000000,1743033599999999,340471844.08160000,1028787,67668698.00000000,163464281.42980000,0
1743033600000000,2.34940000,2.39000000,2.30210000,2.34100000,121906802.00000000,1743119999999999,286517138.31760000,940315,60473620.00000000,142130524.99910000,0
1743120000000000,2.34110000,2.34330000,2.15350000,2.20730000,211389681.00000000,1743206399999999,470524788.21780000,1469290,105639152.00000000,235088328.99050000,0
1743206400000000,2.20720000,2.22670000,2.06070000,2.13510000,188344703.00000000,1743292799999999,399565637.95470000,1392395,91627450.00000000,194321655.84350000,0
1743292800000000,2.13520000,2.21420000,2.10770000,2.13690000,143436566.00000000,1743379199999999,309556823.12360000,1092491,71435902.00000000,154190214.75220000,0
1743379200000000,2.13710000,2.14150000,2.02380000,2.08990000,225359911.00000000,1743465599999999,470475027.35720000,1771277,114012792.00000000,238022828.23070000,0
