close_time,open,high,low,close,volume,rsi,macd,momentum_3,volume_spike,rsi_buy,macd_bullish
2023-02-16 23:59:59.999000,0.401,0.4048,0.384,0.3841,450636395.0,39.06382978723404,-0.0016336774757977,0.0137999999999999,0,0,0
2023-02-17 23:59:59.999000,0.3841,0.4,0.3809,0.395,358052399.0,43.39920948616601,-0.0010057311407591,0.0131,0,0,0
2023-02-18 23:59:59.999000,0.3949,0.3976,0.3911,0.3943,145625421.0,43.53687549563836,-0.0005581295262331,-0.0068,0,0,0
2023-02-19 23:59:59.999000,0.3942,0.3981,0.3845,0.3863,237992952.0,45.03691550451189,-0.0008392606883425,0.0021999999999999,0,0,0
2023-02-20 23:59:59.999000,0.3862,0.409,0.3774,0.3984,557018367.0,52.5078369905956,-8.471375622498556e-05,0.0033999999999999,0,0,0
2023-02-21 23:59:59.999000,0.3985,0.4025,0.3872,0.3919,448284088.0,45.22448979591838,-1.1097627002076836e-05,-0.0023999999999999,0,0,0
2023-02-22 23:59:59.999000,0.392,0.3977,0.3828,0.3953,389277544.0,49.08180300500833,0.0003179303674261,0.009,0,0,1
2023-02-23 23:59:59.999000,0.3953,0.3979,0.3853,0.3882,348351954.0,52.83018867924527,5.710928674185212e-06,-0.0101999999999999,0,0,0
2023-02-24 23:59:59.999000,0.3883,0.3908,0.3723,0.3783,356652233.0,48.59504132231407,-0.0010287141122702,-0.0136,0,0,0
2023-02-25 23:59:59.999000,0.3783,0.3795,0.3692,0.3778,179723963.0,47.70642201834864,-0.0018673238838104,-0.0174999999999999,0,0,0
2023-02-26 23:59:59.999000,0.3779,0.3807,0.3745,0.3779,130843027.0,51.43626570915621,-0.0024950970793612,-0.0102999999999999,0,0,0
2023-02-27 23:59:59.999000,0.3779,0.3801,0.3708,0.3785,421412885.0,53.81040892193308,-0.0029106447729767,0.0001999999999999,0,0,0
2023-02-28 23:59:59.999000,0.3785,0.3827,0.3719,0.3762,371401256.0,47.10071210579855,-0.0033865223702768,-0.0016,0,0,0
2023-03-01 23:59:59.999000,0.3762,0.3848,0.3726,0.3835,317577485.0,39.81481481481481,-0.0031384319137994,0.0055999999999999,0,0,0
2023-03-02 23:59:59.999000,0.3836,0.3846,0.3737,0.3772,281873061.0,45.44253632760897,-0.0034108575457467,-0.0013,0,0,0
2023-03-03 23:59:59.999000,0.3772,0.3806,0.3539,0.3774,490515388.0,36.46153846153846,-0.0035694718437597,0.0012,0,0,0
2023-03-04 23:59:59.999000,0.3773,0.38,0.368,0.3735,164275250.0,34.750733137829926,-0.0039641756744677,-0.01,0,0,0
2023-03-05 23:59:59.999000,0.3735,0.3774,0.3653,0.3668,163637644.0,35.42600896860989,-0.0047627137107834,-0.0103999999999999,0,0,0
2023-03-06 23:59:59.999000,0.3668,0.3743,0.3589,0.3695,428373378.0,24.869565217391298,-0.0051186883693125,-0.0079,0,1,0
2023-03-07 23:59:59.999000,0.3696,0.3844,0.3669,0.3801,562644274.0,40.42207792207789,-0.0044936692172277,0.0065999999999999,0,0,0
2023-03-08 23:59:59.999000,0.3802,0.4018,0.3723,0.3889,682406723.0,45.22388059701496,-0.0032507776397569,0.0221,1,0,1
2023-03-09 23:59:59.999000,0.3889,0.3976,0.3639,0.3706,655014119.0,38.74680306905372,-0.003699785348123,0.0010999999999999,0,0,0
2023-03-10 23:59:59.999000,0.3706,0.3752,0.3571,0.37,541098785.0,43.97677793904208,-0.0040572724660951,-0.0100999999999999,0,0,0
2023-03-11 23:59:59.999000,0.3699,0.3741,0.3582,0.3638,342981412.0,40.61662198391422,-0.0047857051372574,-0.0251,0,0,0
2023-03-12 23:59:59.999000,0.3637,0.3715,0.3473,0.3714,389760071.0,46.04141291108405,-0.0046956087384556,0.0008,0,0,0
2023-03-13 23:59:59.999000,0.3713,0.38,0.3553,0.3724,556402600.0,46.30303030303031,-0.0044917371013493,0.0024,0,0,0
2023-03-14 23:59:59.999000,0.3724,0.387,0.3647,0.3724,544803822.0,47.63092269326685,-0.0042808207235441,0.0085999999999999,0,0,0
2023-03-15 23:59:59.999000,0.3724,0.3757,0.356,0.3589,385093409.0,35.763888888888886,-0.0051437116443685,-0.0125,0,0,0
2023-03-16 23:59:59.999000,0.3589,0.367,0.3562,0.3647,259083315.0,42.72409778812576,-0.0052984699254206,-0.0076999999999999,0,0,0
2023-03-17 23:59:59.999000,0.3648,0.3825,0.362,0.3798,405873760.0,51.19047619047619,-0.0041547794627073,0.0074,0,0,1
2023-03-18 23:59:59.999000,0.3797,0.3898,0.3691,0.3739,360335327.0,50.19455252918288,-0.0036820330379295,0.015,0,0,1
2023-03-19 23:59:59.999000,0.3739,0.4,0.3736,0.3857,476291604.0,58.75810936051898,-0.0023283766306201,0.0209999999999999,0,0,1
2023-03-20 23:59:59.999000,0.3858,0.3913,0.3707,0.3734,443129416.0,51.65957446808511,-0.0022224819909261,-0.0064,0,0,1
2023-03-21 23:59:59.999000,0.3734,0.4929,0.3728,0.4696,1698380685.0,72.03348104382079,0.0055598853990439,0.0957,1,0,1
2023-03-22 23:59:59.999000,0.4696,0.475,0.4069,0.4213,1409641087.0,56.67765869744435,0.0077408298168377,0.0356,0,0,1
2023-03-23 23:59:59.999000,0.4213,0.4557,0.4116,0.4438,837629903.0,64.82982171799028,0.0111562041633503,0.0703999999999999,0,0,1
2023-03-24 23:59:59.999000,0.4437,0.444,0.4141,0.4259,507977567.0,60.5831124574025,0.0122770107976454,-0.0437,0,0,1
2023-03-25 23:59:59.999000,0.426,0.465,0.4223,0.4429,635312958.0,64.3870498363041,0.0143713520547411,0.0216,0,0,1
2023-03-26 23:59:59.999000,0.4429,0.4632,0.4403,0.4479,364479792.0,64.04700697759824,0.0162473020190783,0.0041,0,0,1
2023-03-27 23:59:59.999000,0.4479,0.4888,0.4425,0.479,1003256531.0,67.62566137566137,0.0200128206290965,0.0530999999999999,0,0,1
2023-03-28 23:59:59.999000,0.4789,0.534,0.4666,0.5144,1126346466.0,71.01835405565423,0.0255588785642493,0.0714999999999999,0,0,1
2023-03-29 23:59:59.999000,0.5145,0.585,0.5145,0.5425,1291815558.0,76.04994324631102,0.0318544068204032,0.0945999999999999,0,0,1
2023-03-30 23:59:59.999000,0.5425,0.558,0.5214,0.5319,827691286.0,73.40425531914894,0.0355782035245647,0.0529,0,0,1
2023-03-31 23:59:59.999000,0.5319,0.564,0.5257,0.5374,532875635.0,72.6697353279632,0.0385290048907931,0.023,0,0,1
2023-04-01 23:59:59.999000,0.5375,0.5375,0.4972,0.5095,516087832.0,68.34415584415585,0.0381761682986269,-0.033,0,0,1
2023-04-02 23:59:59.999000,0.5095,0.529,0.5015,0.518,391347744.0,68.05896805896806,0.0381427360022159,-0.0139,0,0,1
2023-04-03 23:59:59.999000,0.5179,0.525,0.481,0.4959,522070023.0,66.28556235043871,0.0359189045904727,-0.0414999999999999,0,0,1
2023-04-04 23:59:59.999000,0.4958,0.5078,0.4871,0.5026,360227447.0,55.757152826238666,0.0343017272212668,-0.0068999999999999,0,0,1
2023-04-05 23:59:59.999000,0.5026,0.5271,0.4986,0.5055,411989031.0,67.45439469320067,0.0328751440719315,-0.0125,0,0,1
2023-04-06 23:59:59.999000,0.5056,0.5097,0.4913,0.5028,315900045.0,63.32429990966579,0.0311674205894388,0.0069,0,0,0
2023-04-07 23:59:59.999000,0.5028,0.5156,0.4971,0.5126,318185786.0,70.32348804500704,0.0302560426975777,0.0099999999999998,0,0,0
2023-04-08 23:59:59.999000,0.5127,0.513,0.5022,0.5048,136614694.0,65.16413522782952,0.0285749797601073,-0.0006999999999999,0,0,0
2023-04-09 23:59:59.999000,0.5049,0.5093,0.4983,0.5054,116122379.0,64.39659489233853,0.0269801301109768,0.0025999999999999,0,0,0
2023-04-10 23:59:59.999000,0.5053,0.5199,0.5,0.5176,264898196.0,60.67477876106196,0.0263963575356071,0.005,0,0,0
2023-04-11 23:59:59.999000,0.5176,0.5283,0.511,0.5167,358821527.0,50.786056049213975,0.0255663777966637,0.0119,0,0,0
2023-04-12 23:59:59.999000,0.5166,0.5179,0.4984,0.5049,339100343.0,35.538461538461505,0.02368344349639,-0.0004999999999999,0,0,0
2023-04-13 23:59:59.999000,0.5049,0.5156,0.5014,0.5125,273342378.0,42.36220472440939,0.0225445810845358,-0.0050999999999999,0,0,0
2023-04-14 23:59:59.999000,0.5124,0.5465,0.5111,0.5227,462335443.0,44.41913439635536,0.0222090668748547,0.006,0,0,0
2023-04-15 23:59:59.999000,0.5227,0.5261,0.516,0.5192,152508925.0,54.520037278658,0.0214139025581547,0.0142999999999999,0,0,0
2023-04-16 23:59:59.999000,0.5192,0.5244,0.5152,0.5209,157240759.0,51.44278606965175,0.0206824900301629,0.0084,0,0,0
2023-04-17 23:59:59.999000,0.5208,0.521,0.5066,0.5109,299749754.0,58.48416289592764,0.019076027336948,-0.0118,0,0,0
2023-04-18 23:59:59.999000,0.511,0.5391,0.5092,0.5324,358112470.0,64.43798449612405,0.0193151118099341,0.0131999999999999,0,0,0
2023-04-19 23:59:59.999000,0.5325,0.5375,0.471,0.4911,620153279.0,44.91525423728814,0.0159877265758356,-0.0298,1,0,0
2023-04-20 23:59:59.999000,0.4911,0.4993,0.465,0.4752,454997513.0,41.08527131782944,0.011930228439994,-0.0357,0,0,0
2023-04-21 23:59:59.999000,0.4752,0.4792,0.4403,0.4491,425209825.0,31.44360023378141,0.0065332686077535,-0.0832999999999999,0,0,0
2023-04-22 23:59:59.999000,0.4491,0.4761,0.4455,0.4719,242021955.0,41.16066630843631,0.0040492314900977,-0.0191999999999999,0,0,0
2023-04-23 23:59:59.999000,0.472,0.472,0.4526,0.4647,222191297.0,39.439543331603545,0.0014825445005943,-0.0105,0,0,0
2023-04-24 23:59:59.999000,0.4648,0.4857,0.4469,0.4611,408426760.0,34.655078761542654,-0.0008324671806473,0.012,0,0,0
2023-04-25 23:59:59.999000,0.461,0.4723,0.4506,0.4695,377056298.0,37.68267223382044,-0.0019666504958008,-0.0024,0,0,0
2023-04-26 23:59:59.999000,0.4696,0.4831,0.4329,0.4618,551155391.0,38.50666666666665,-0.0034470887000287,-0.0029,0,0,0
2023-04-27 23:59:59.999000,0.4618,0.4699,0.4557,0.4667,345756985.0,37.60822510822512,-0.0041768099289819,0.0055999999999999,0,0,0
2023-04-28 23:59:59.999000,0.4666,0.483,0.4637,0.4796,384917512.0,38.50666666666665,-0.0036718700379454,0.0101,0,0,0
2023-04-29 23:59:59.999000,0.4795,0.4869,0.4709,0.478,175533507.0,38.90086206896552,-0.0033620525160456,0.0161999999999999,0,0,0
2023-04-30 23:59:59.999000,0.4779,0.4819,0.4687,0.4705,143199211.0,36.83385579937303,-0.0036792945998444,0.0037999999999999,0,0,0
2023-05-01 23:59:59.999000,0.4705,0.4724,0.4544,0.4649,338231418.0,37.70053475935827,-0.0043326404535347,-0.0147,0,0,0
2023-05-02 23:59:59.999000,0.4648,0.4662,0.4574,0.4645,330734355.0,29.53586497890295,-0.0048270551200609,-0.0134999999999999,0,1,0
2023-05-03 23:59:59.999000,0.4644,0.4655,0.4497,0.4632,341232638.0,38.91977760127085,-0.0052631115668257,-0.0072999999999999,0,0,0
2023-05-04 23:59:59.999000,0.4633,0.465,0.4547,0.4608,218212542.0,43.59430604982205,-0.0057362257451534,-0.0040999999999999,0,0,0
2023-05-05 23:59:59.999000,0.4608,0.4706,0.4545,0.4671,292855620.0,59.71922246220303,-0.0055389650501663,0.0025999999999999,0,0,0
2023-05-06 23:59:59.999000,0.4671,0.4695,0.4512,0.4582,168649976.0,41.29606099110548,-0.0060312654737499,-0.005,0,0,0
2023-05-07 23:59:59.999000,0.4582,0.4601,0.4457,0.449,119401215.0,40.27261462205701,-0.0070821416976545,-0.0117999999999999,0,0,0
2023-05-08 23:59:59.999000,0.4491,0.4512,0.41,0.4283,483055933.0,33.23108384458078,-0.0094760516543017,-0.0388,0,0,0
2023-05-09 23:59:59.999000,0.4283,0.4308,0.4202,0.4289,331497882.0,27.444444444444485,-0.0111957696926514,-0.0292999999999999,0,1,0
2023-05-10 23:59:59.999000,0.4289,0.434,0.4119,0.4303,334930240.0,31.182795698924775,-0.0123038590994195,-0.0186999999999999,0,0,0
2023-05-11 23:59:59.999000,0.4303,0.4305,0.4114,0.4207,288769811.0,23.98190045248873,-0.0137976173628483,-0.0075999999999999,0,1,0
2023-05-12 23:59:59.999000,0.4207,0.4446,0.4157,0.4305,408757650.0,21.219226260257894,-0.0140289366021404,0.0015999999999999,0,1,0
2023-05-13 23:59:59.999000,0.4305,0.4306,0.4227,0.424,102125283.0,20.066518847006662,-0.0145688142215044,-0.0063,0,1,0
2023-05-14 23:59:59.999000,0.424,0.4317,0.421,0.4253,97517794.0,23.09523809523812,-0.0147220651857183,0.0045999999999999,0,1,0
2023-05-15 23:59:59.999000,0.4253,0.4304,0.4214,0.4273,263543031.0,26.6169154228856,-0.0145148166228009,-0.0031999999999999,0,1,0
2023-05-16 23:59:59.999000,0.4273,0.443,0.4174,0.4425,357854908.0,38.445378151260506,-0.0129744957644148,0.0185,0,0,0
2023-05-17 23:59:59.999000,0.4426,0.4616,0.4375,0.4484,511331200.0,42.58517034068138,-0.0111491789008426,0.0231,0,0,1
2023-05-18 23:59:59.999000,0.4485,0.473,0.443,0.4596,420292099.0,49.4475138121547,-0.0086985838778064,0.0322999999999999,0,0,1
2023-05-19 23:59:59.999000,0.4597,0.4755,0.4573,0.4675,327924286.0,50.1814882032668,-0.0060492734309511,0.025,0,0,1
2023-05-20 23:59:59.999000,0.4674,0.4719,0.4618,0.4685,133085427.0,55.03421309872924,-0.0038248931842018,0.0201,0,0,1
2023-05-21 23:59:59.999000,0.4685,0.4706,0.455,0.4575,152105849.0,54.08261287223823,-0.002916049478809,-0.0020999999999999,0,0,1
2023-05-22 23:59:59.999000,0.4574,0.4674,0.4496,0.4618,289989578.0,69.09920182440135,-0.0018277411685576,-0.0057,0,0,1
2023-05-23 23:59:59.999000,0.4618,0.4672,0.4583,0.4651,270491006.0,70.02212389380531,-0.0006910011400865,-0.0034,0,0,1
2023-05-24 23:59:59.999000,0.4651,0.4651,0.4457,0.453,334128026.0,61.22650840751731,-0.0007577603640469,-0.0045,0,0,1
2023-05-25 23:59:59.999000,0.453,0.4551,0.4431,0.4538,190174437.0,67.93066088840735,-0.0007376114897817,-0.008,0,0,1
2023-05-26 23:59:59.999000,0.4538,0.4699,0.4524,0.4684,284645154.0,69.51596292481977,0.000451252858885,0.0032999999999999,0,0,1
2023-05-27 23:59:59.999000,0.4684,0.4792,0.4652,0.4714,178798933.0,75.32051282051282,0.0016168730424971,0.0183999999999999,0,0,1
2023-05-28 23:59:59.999000,0.4714,0.4863,0.4699,0.482,166534206.0,77.55102040816325,0.0033572663710536,0.0282,0,0,1
2023-05-29 23:59:59.999000,0.482,0.4954,0.4761,0.4946,328535756.0,79.647577092511,0.0056876911570047,0.0262,0,0,1
2023-05-30 23:59:59.999000,0.4946,0.5293,0.4893,0.5205,662891231.0,81.40096618357487,0.0095148024148637,0.0490999999999999,1,0,1
2023-05-31 23:59:59.999000,0.5205,0.528,0.5009,0.5166,440917044.0,77.90507364975448,0.0120937094982021,0.0345999999999999,0,0,1
2023-06-01 23:59:59.999000,0.5167,0.5167,0.5014,0.5065,320782418.0,69.36416184971097,0.0131707026888723,0.0118999999999999,0,0,1
2023-06-02 23:59:59.999000,0.5065,0.5271,0.5033,0.5244,293048961.0,71.70099160945841,0.0152923275227151,0.0039,0,0,1
2023-06-03 23:59:59.999000,0.5245,0.534,0.5144,0.5188,172139129.0,68.53352984524687,0.0163335740162077,0.0022,0,0,1
2023-06-04 23:59:59.999000,0.5188,0.547,0.5151,0.5359,250235168.0,77.64456981664318,0.0183273303969646,0.0294,0,0,1
2023-06-05 23:59:59.999000,0.5359,0.5431,0.4867,0.509,616993814.0,64.35523114355232,0.0175346628275067,-0.0153999999999999,0,0,1
2023-06-06 23:59:59.999000,0.5089,0.5328,0.4952,0.53,458413458.0,67.81987918725974,0.018389015440296,0.0111999999999999,0,0,1
2023-06-07 23:59:59.999000,0.53,0.5384,0.507,0.5183,467474175.0,67.96917996697853,0.0179154852601133,-0.0176,0,0,1
2023-06-08 23:59:59.999000,0.5183,0.5278,0.5156,0.5236,262982251.0,68.74328678839956,0.0177631127797979,0.0145999999999999,0,0,1
2023-06-09 23:59:59.999000,0.5237,0.5418,0.5205,0.538,352068623.0,68.70967741935485,0.0185900219444534,0.008,0,0,1
2023-06-10 23:59:59.999000,0.538,0.5388,0.472,0.5067,609302319.0,58.236117592160525,0.016529167051298,-0.0115999999999999,0,0,1
2023-06-11 23:59:59.999000,0.5067,0.5293,0.5027,0.5208,221202480.0,58.90725436179983,0.0158509568979564,-0.0027999999999999,0,0,0
2023-06-12 23:59:59.999000,0.5209,0.528,0.5086,0.5251,356547544.0,57.27923627684965,0.0154819779242789,-0.0129,0,0,0
2023-06-13 23:59:59.999000,0.5251,0.5658,0.5054,0.5192,771631184.0,49.65699208443273,0.0145458037662777,0.0124999999999999,1,0,0
2023-06-14 23:59:59.999000,0.5193,0.5205,0.461,0.4801,544396397.0,41.878059635069,0.0105274815197951,-0.0407,0,0,0
2023-06-15 23:59:59.999000,0.4802,0.4858,0.4663,0.4801,337742736.0,43.84902143522836,0.0072592520501029,-0.0449999999999999,0,0,0
2023-06-16 23:59:59.999000,0.4801,0.4833,0.4558,0.4759,376661662.0,37.9293180686909,0.0042809041516249,-0.0433,0,0,0
2023-06-17 23:59:59.999000,0.4758,0.4869,0.4694,0.4794,189579671.0,40.090543259557336,0.0021778577451066,-0.0007,0,0,0
2023-06-18 23:59:59.999000,0.4794,0.4979,0.4741,0.4868,225020544.0,37.017451084082495,0.001095666312705,0.0066999999999999,0,0,0
2023-06-19 23:59:59.999000,0.4868,0.4991,0.4811,0.4936,322187608.0,45.44378698224852,0.0007777594489978,0.0176999999999999,0,0,0
2023-06-20 23:59:59.999000,0.4935,0.4967,0.4716,0.4929,378325906.0,37.52521856086079,0.0004639833084978,0.0135,0,0,0
2023-06-21 23:59:59.999000,0.4928,0.5034,0.4892,0.4999,408749828.0,43.61111111111112,0.0007712643003169,0.0131,0,0,0
2023-06-22 23:59:59.999000,0.4999,0.5272,0.4821,0.4938,442729597.0,39.70994475138125,0.0005166124927643,0.0002,0,0,0
2023-06-23 23:59:59.999000,0.4937,0.5023,0.484,0.4961,345391930.0,34.21250941974377,0.0004946874299493,0.0031999999999999,0,0,0
2023-06-24 23:59:59.999000,0.496,0.4961,0.478,0.4865,193097516.0,40.90090090090087,-0.0002939397552185,-0.0134,0,0,0
2023-06-25 23:59:59.999000,0.4865,0.4977,0.4829,0.4903,191583170.0,34.85600794438926,-0.0006053264130541,-0.0035,0,0,0
2023-06-26 23:59:59.999000,0.4903,0.4919,0.4701,0.479,305338027.0,28.597957288765087,-0.0017438165134887,-0.0171,0,1,0
2023-06-27 23:59:59.999000,0.479,0.4851,0.4759,0.4838,291583944.0,33.39587242026268,-0.00223301740114,-0.0026999999999999,0,0,0
2023-06-28 23:59:59.999000,0.4839,0.4844,0.4493,0.4647,325837765.0,41.10854503464202,-0.0041144936817654,-0.0256,0,0,0
2023-06-29 23:59:59.999000,0.4648,0.4773,0.4612,0.4747,211214558.0,47.20496894409937,-0.0047439751702125,-0.0042999999999999,0,0,0
2023-06-30 23:59:59.999000,0.4747,0.4827,0.4498,0.4729,393612239.0,48.40764331210191,-0.0053266860210447,-0.0109,0,0,0
2023-07-01 23:59:59.999000,0.473,0.476,0.464,0.4732,232549409.0,46.593406593406606,-0.0056985912629098,0.0085,0,0,0
2023-07-02 23:59:59.999000,0.4732,0.4961,0.4697,0.4845,337155089.0,48.78819810326658,-0.005023604301261,0.0097999999999999,0,0,0
2023-07-03 23:59:59.999000,0.4844,0.4914,0.4784,0.489,357020349.0,47.51619870410368,-0.0040785449518067,0.0161,0,0,0
2023-07-04 23:59:59.999000,0.489,0.4935,0.4816,0.4872,299439491.0,46.958377801494144,-0.0034352244364017,0.014,0,0,1
2023-07-05 23:59:59.999000,0.4872,0.4919,0.4696,0.4777,292620010.0,38.46153846153847,-0.0036498852925784,-0.0067999999999999,0,0,0
2023-07-06 23:59:59.999000,0.4777,0.4842,0.4612,0.4622,304125111.0,35.03787878787878,-0.0050129399771319,-0.0267999999999999,0,0,0
2023-07-07 23:59:59.999000,0.4622,0.4708,0.4575,0.4687,230688947.0,37.52276867030968,-0.0055052142744074,-0.0185,0,0,0
2023-07-08 23:59:59.999000,0.4686,0.4748,0.4649,0.4704,116031881.0,42.1000981354269,-0.0056925492449291,-0.0073,0,0,0
2023-07-09 23:59:59.999000,0.4705,0.4717,0.4664,0.468,80147955.0,38.90547263681594,-0.0059659022931165,0.0058,0,0,0
2023-07-10 23:59:59.999000,0.4681,0.48,0.4622,0.478,334545737.0,49.49596774193548,-0.0053143594984699,0.0092999999999999,0,0,0
2023-07-11 23:59:59.999000,0.478,0.4784,0.4709,0.4753,225681776.0,45.62306900102986,-0.0049587136109436,0.0049,0,0,0
2023-07-12 23:59:59.999000,0.4753,0.4772,0.4648,0.471,220670755.0,53.82746051032805,-0.0049665840567741,0.0029999999999999,0,0,0
2023-07-13 23:59:59.999000,0.471,0.938,0.4695,0.8153,2499971165.0,90.87854056649064,0.0225493759535496,0.3373,1,0,1
2023-07-14 23:59:59.999000,0.8151,0.8253,0.6686,0.7179,1525175518.0,73.91643889105818,0.0360806907655864,0.2425999999999999,0,0,1
2023-07-15 23:59:59.999000,0.7178,0.7362,0.6919,0.7145,703355719.0,73.41354550747138,0.0459997472050387,0.2435,0,0,1
2023-07-16 23:59:59.999000,0.7144,0.79,0.702,0.7468,946644269.0,74.45459630803654,0.055823512253555,-0.0685,0,0,1
2023-07-17 23:59:59.999000,0.7468,0.7662,0.7122,0.7374,608872143.0,72.94900221729492,0.0621341713399589,0.0195,0,0,1
2023-07-18 23:59:59.999000,0.7373,0.785,0.7304,0.7779,598030609.0,75.06466632177963,0.069601107418025,0.0634,0,0,1
2023-07-19 23:59:59.999000,0.778,0.8547,0.7685,0.8199,913495953.0,77.93925538863488,0.0780085233490681,0.0730999999999999,0,0,1
2023-07-20 23:59:59.999000,0.8198,0.8489,0.771,0.7942,643507521.0,76.66238355284293,0.0816564016614344,0.0567999999999999,0,0,1
2023-07-21 23:59:59.999000,0.7942,0.7987,0.7601,0.7713,411233974.0,73.67762128325509,0.0817570880695682,-0.0066,0,0,1
2023-07-22 23:59:59.999000,0.7713,0.7799,0.7215,0.7331,324984749.0,69.44485566247225,0.0778569752774271,-0.0867999999999999,0,0,1
2023-07-23 23:59:59.999000,0.733,0.7525,0.7149,0.7384,293811431.0,69.92924528301887,0.0743368643972322,-0.0558,0,0,1
2023-07-24 23:59:59.999000,0.7384,0.743,0.6808,0.7021,513611905.0,65.90038314176246,0.0678360725179086,-0.0692,0,0,1
2023-07-25 23:59:59.999000,0.702,0.7163,0.6743,0.7089,393523223.0,66.47855530474041,0.0625122489940179,-0.0242,0,0,0
2023-07-26 23:59:59.999000,0.709,0.7313,0.6927,0.7161,369415295.0,67.21933398904032,0.0582031308599837,-0.0222999999999999,0,0,0
2023-07-27 23:59:59.999000,0.7161,0.7328,0.7061,0.7139,312450860.0,36.28246753246752,0.0539882590357689,0.0118,0,0,0
2023-07-28 23:59:59.999000,0.7138,0.7189,0.7021,0.712,200990844.0,48.923750456037936,0.049919191264253,0.0030999999999999,0,0,0
2023-07-29 23:59:59.999000,0.7119,0.7158,0.7041,0.7121,105603908.0,49.55686853766617,0.0461702727393986,-0.004,0,0,0
2023-07-30 23:59:59.999000,0.7122,0.7358,0.6825,0.7046,267572438.0,41.42276422764227,0.0421086383083658,-0.0092999999999999,0,0,0
2023-07-31 23:59:59.999000,0.7047,0.7205,0.685,0.6976,378390957.0,41.83087027914612,0.0378881710098829,-0.0143999999999999,0,0,0
